,vector_feature,fold,layer,test_feature,predicted_feature,accuracy
521,impossible,0,6,impossible,improbable,0.08928571428571429
522,impossible,0,6,impossible,impossible,0.625
523,impossible,0,6,impossible,inconceivable,0.125
524,impossible,0,6,inconceivable,probable,0.0
525,impossible,0,6,inconceivable,improbable,0.05357142857142857
526,impossible,0,6,inconceivable,impossible,0.17857142857142858
527,impossible,0,6,inconceivable,inconceivable,0.7678571428571429
528,impossible,0,7,probable,probable,0.875
529,impossible,0,7,probable,improbable,0.05357142857142857
530,impossible,0,7,probable,impossible,0.07142857142857142
531,impossible,0,7,probable,inconceivable,0.0
532,impossible,0,7,improbable,probable,0.30357142857142855
533,impossible,0,7,improbable,improbable,0.5892857142857143
534,impossible,0,7,improbable,impossible,0.03571428571428571
535,impossible,0,7,improbable,inconceivable,0.07142857142857142
536,impossible,0,7,impossible,probable,0.125
537,impossible,0,7,impossible,improbable,0.14285714285714285
538,impossible,0,7,impossible,impossible,0.6071428571428571
539,impossible,0,7,impossible,inconceivable,0.125
540,impossible,0,7,inconceivable,probable,0.03571428571428571
541,impossible,0,7,inconceivable,improbable,0.08928571428571429
542,impossible,0,7,inconceivable,impossible,0.08928571428571429
543,impossible,0,7,inconceivable,inconceivable,0.7857142857142857
544,impossible,0,8,probable,probable,0.8035714285714286
545,impossible,0,8,probable,improbable,0.125
546,impossible,0,8,probable,impossible,0.05357142857142857
547,impossible,0,8,probable,inconceivable,0.017857142857142856
548,impossible,0,8,improbable,probable,0.26785714285714285
549,impossible,0,8,improbable,improbable,0.6428571428571429
550,impossible,0,8,improbable,impossible,0.017857142857142856
551,impossible,0,8,improbable,inconceivable,0.07142857142857142
552,impossible,0,8,impossible,probable,0.125
553,impossible,0,8,impossible,improbable,0.10714285714285714
554,impossible,0,8,impossible,impossible,0.5357142857142857
555,impossible,0,8,impossible,inconceivable,0.23214285714285715
556,impossible,0,8,inconceivable,probable,0.017857142857142856
557,impossible,0,8,inconceivable,improbable,0.14285714285714285
558,impossible,0,8,inconceivable,impossible,0.10714285714285714
559,impossible,0,8,inconceivable,inconceivable,0.7321428571428571
560,impossible,0,9,probable,probable,0.8392857142857143
561,impossible,0,9,probable,improbable,0.10714285714285714
562,impossible,0,9,probable,impossible,0.05357142857142857
563,impossible,0,9,probable,inconceivable,0.0
564,impossible,0,9,improbable,probable,0.19642857142857142
565,impossible,0,9,improbable,improbable,0.6785714285714286
566,impossible,0,9,improbable,impossible,0.03571428571428571
567,impossible,0,9,improbable,inconceivable,0.08928571428571429
568,impossible,0,9,impossible,probable,0.125
569,impossible,0,9,impossible,improbable,0.125
570,impossible,0,9,impossible,impossible,0.5535714285714286
571,impossible,0,9,impossible,inconceivable,0.19642857142857142
572,impossible,0,9,inconceivable,probable,0.017857142857142856
573,impossible,0,9,inconceivable,improbable,0.10714285714285714
574,impossible,0,9,inconceivable,impossible,0.25
575,impossible,0,9,inconceivable,inconceivable,0.625
576,impossible,0,10,probable,probable,0.8571428571428571
577,impossible,0,10,probable,improbable,0.125
578,impossible,0,10,probable,impossible,0.017857142857142856
579,impossible,0,10,probable,inconceivable,0.0
580,impossible,0,10,improbable,probable,0.23214285714285715
581,impossible,0,10,improbable,improbable,0.6071428571428571
582,impossible,0,10,improbable,impossible,0.125
583,impossible,0,10,improbable,inconceivable,0.03571428571428571
584,impossible,0,10,impossible,probable,0.07142857142857142
585,impossible,0,10,impossible,improbable,0.19642857142857142
586,impossible,0,10,impossible,impossible,0.625
587,impossible,0,10,impossible,inconceivable,0.10714285714285714
588,impossible,0,10,inconceivable,probable,0.03571428571428571
589,impossible,0,10,inconceivable,improbable,0.16071428571428573
590,impossible,0,10,inconceivable,impossible,0.16071428571428573
591,impossible,0,10,inconceivable,inconceivable,0.6428571428571429
592,impossible,0,11,probable,probable,0.8392857142857143
593,impossible,0,11,probable,improbable,0.14285714285714285
594,impossible,0,11,probable,impossible,0.0
595,impossible,0,11,probable,inconceivable,0.017857142857142856
596,impossible,0,11,improbable,probable,0.21428571428571427
597,impossible,0,11,improbable,improbable,0.5892857142857143
598,impossible,0,11,improbable,impossible,0.125
599,impossible,0,11,improbable,inconceivable,0.07142857142857142
600,impossible,0,11,impossible,probable,0.05357142857142857
601,impossible,0,11,impossible,improbable,0.16071428571428573
602,impossible,0,11,impossible,impossible,0.5892857142857143
603,impossible,0,11,impossible,inconceivable,0.19642857142857142
604,impossible,0,11,inconceivable,probable,0.0
605,impossible,0,11,inconceivable,improbable,0.05357142857142857
606,impossible,0,11,inconceivable,impossible,0.14285714285714285
607,impossible,0,11,inconceivable,inconceivable,0.8035714285714286
608,impossible,0,12,probable,probable,0.8571428571428571
609,impossible,0,12,probable,improbable,0.14285714285714285
610,impossible,0,12,probable,impossible,0.0
611,impossible,0,12,probable,inconceivable,0.0
612,impossible,0,12,improbable,probable,0.2857142857142857
613,impossible,0,12,improbable,improbable,0.6607142857142857
614,impossible,0,12,improbable,impossible,0.017857142857142856
615,impossible,0,12,improbable,inconceivable,0.03571428571428571
616,impossible,0,12,impossible,probable,0.10714285714285714
617,impossible,0,12,impossible,improbable,0.19642857142857142
618,impossible,0,12,impossible,impossible,0.44642857142857145
619,impossible,0,12,impossible,inconceivable,0.25
620,impossible,0,12,inconceivable,probable,0.0
621,impossible,0,12,inconceivable,improbable,0.14285714285714285
622,impossible,0,12,inconceivable,impossible,0.07142857142857142
623,impossible,0,12,inconceivable,inconceivable,0.7857142857142857
624,impossible,0,13,probable,probable,0.9285714285714286
625,impossible,0,13,probable,improbable,0.07142857142857142
626,impossible,0,13,probable,impossible,0.0
627,impossible,0,13,probable,inconceivable,0.0
628,impossible,0,13,improbable,probable,0.35714285714285715
629,impossible,0,13,improbable,improbable,0.5714285714285714
630,impossible,0,13,improbable,impossible,0.03571428571428571
631,impossible,0,13,improbable,inconceivable,0.03571428571428571
632,impossible,0,13,impossible,probable,0.08928571428571429
633,impossible,0,13,impossible,improbable,0.16071428571428573
634,impossible,0,13,impossible,impossible,0.5714285714285714
635,impossible,0,13,impossible,inconceivable,0.17857142857142858
636,impossible,0,13,inconceivable,probable,0.03571428571428571
637,impossible,0,13,inconceivable,improbable,0.17857142857142858
638,impossible,0,13,inconceivable,impossible,0.26785714285714285
639,impossible,0,13,inconceivable,inconceivable,0.5178571428571429
640,impossible,0,14,probable,probable,0.8928571428571429
641,impossible,0,14,probable,improbable,0.10714285714285714
642,impossible,0,14,probable,impossible,0.0
643,impossible,0,14,probable,inconceivable,0.0
644,impossible,0,14,improbable,probable,0.25
645,impossible,0,14,improbable,improbable,0.5535714285714286
646,impossible,0,14,improbable,impossible,0.10714285714285714
647,impossible,0,14,improbable,inconceivable,0.08928571428571429
648,impossible,0,14,impossible,probable,0.05357142857142857
649,impossible,0,14,impossible,improbable,0.19642857142857142
650,impossible,0,14,impossible,impossible,0.5535714285714286
651,impossible,0,14,impossible,inconceivable,0.19642857142857142
652,impossible,0,14,inconceivable,probable,0.03571428571428571
653,impossible,0,14,inconceivable,improbable,0.125
654,impossible,0,14,inconceivable,impossible,0.14285714285714285
655,impossible,0,14,inconceivable,inconceivable,0.6964285714285714
656,impossible,0,15,probable,probable,0.8928571428571429
657,impossible,0,15,probable,improbable,0.10714285714285714
658,impossible,0,15,probable,impossible,0.0
659,impossible,0,15,probable,inconceivable,0.0
660,impossible,0,15,improbable,probable,0.25
661,impossible,0,15,improbable,improbable,0.6071428571428571
662,impossible,0,15,improbable,impossible,0.05357142857142857
663,impossible,0,15,improbable,inconceivable,0.08928571428571429
664,impossible,0,15,impossible,probable,0.07142857142857142
665,impossible,0,15,impossible,improbable,0.08928571428571429
666,impossible,0,15,impossible,impossible,0.6428571428571429
667,impossible,0,15,impossible,inconceivable,0.19642857142857142
668,impossible,0,15,inconceivable,probable,0.07142857142857142
669,impossible,0,15,inconceivable,improbable,0.14285714285714285
670,impossible,0,15,inconceivable,impossible,0.10714285714285714
671,impossible,0,15,inconceivable,inconceivable,0.6785714285714286
672,impossible,0,16,probable,probable,0.8571428571428571
673,impossible,0,16,probable,improbable,0.10714285714285714
674,impossible,0,16,probable,impossible,0.0
675,impossible,0,16,probable,inconceivable,0.03571428571428571
676,impossible,0,16,improbable,probable,0.2857142857142857
677,impossible,0,16,improbable,improbable,0.5892857142857143
678,impossible,0,16,improbable,impossible,0.05357142857142857
679,impossible,0,16,improbable,inconceivable,0.07142857142857142
680,impossible,0,16,impossible,probable,0.125
681,impossible,0,16,impossible,improbable,0.125
682,impossible,0,16,impossible,impossible,0.6071428571428571
683,impossible,0,16,impossible,inconceivable,0.14285714285714285
684,impossible,0,16,inconceivable,probable,0.05357142857142857
685,impossible,0,16,inconceivable,improbable,0.08928571428571429
686,impossible,0,16,inconceivable,impossible,0.17857142857142858
687,impossible,0,16,inconceivable,inconceivable,0.6785714285714286
688,impossible,0,17,probable,probable,0.8214285714285714
689,impossible,0,17,probable,improbable,0.16071428571428573
690,impossible,0,17,probable,impossible,0.0
691,impossible,0,17,probable,inconceivable,0.017857142857142856
692,impossible,0,17,improbable,probable,0.17857142857142858
693,impossible,0,17,improbable,improbable,0.6607142857142857
694,impossible,0,17,improbable,impossible,0.08928571428571429
695,impossible,0,17,improbable,inconceivable,0.07142857142857142
696,impossible,0,17,impossible,probable,0.07142857142857142
697,impossible,0,17,impossible,improbable,0.16071428571428573
698,impossible,0,17,impossible,impossible,0.5178571428571429
699,impossible,0,17,impossible,inconceivable,0.25
700,impossible,0,17,inconceivable,probable,0.07142857142857142
701,impossible,0,17,inconceivable,improbable,0.19642857142857142
702,impossible,0,17,inconceivable,impossible,0.14285714285714285
703,impossible,0,17,inconceivable,inconceivable,0.5892857142857143
704,impossible,0,18,probable,probable,0.8392857142857143
705,impossible,0,18,probable,improbable,0.125
706,impossible,0,18,probable,impossible,0.017857142857142856
707,impossible,0,18,probable,inconceivable,0.017857142857142856
708,impossible,0,18,improbable,probable,0.16071428571428573
709,impossible,0,18,improbable,improbable,0.6428571428571429
710,impossible,0,18,improbable,impossible,0.10714285714285714
711,impossible,0,18,improbable,inconceivable,0.08928571428571429
712,impossible,0,18,impossible,probable,0.125
713,impossible,0,18,impossible,improbable,0.16071428571428573
714,impossible,0,18,impossible,impossible,0.5535714285714286
715,impossible,0,18,impossible,inconceivable,0.16071428571428573
716,impossible,0,18,inconceivable,probable,0.05357142857142857
717,impossible,0,18,inconceivable,improbable,0.21428571428571427
718,impossible,0,18,inconceivable,impossible,0.14285714285714285
719,impossible,0,18,inconceivable,inconceivable,0.5892857142857143
720,impossible,0,19,probable,probable,0.8214285714285714
721,impossible,0,19,probable,improbable,0.16071428571428573
722,impossible,0,19,probable,impossible,0.0
723,impossible,0,19,probable,inconceivable,0.017857142857142856
724,impossible,0,19,improbable,probable,0.17857142857142858
725,impossible,0,19,improbable,improbable,0.6428571428571429
726,impossible,0,19,improbable,impossible,0.125
727,impossible,0,19,improbable,inconceivable,0.05357142857142857
728,impossible,0,19,impossible,probable,0.125
729,impossible,0,19,impossible,improbable,0.125
730,impossible,0,19,impossible,impossible,0.625
731,impossible,0,19,impossible,inconceivable,0.125
732,impossible,0,19,inconceivable,probable,0.14285714285714285
733,impossible,0,19,inconceivable,improbable,0.14285714285714285
734,impossible,0,19,inconceivable,impossible,0.125
735,impossible,0,19,inconceivable,inconceivable,0.5892857142857143
736,impossible,0,20,probable,probable,0.8214285714285714
737,impossible,0,20,probable,improbable,0.14285714285714285
738,impossible,0,20,probable,impossible,0.017857142857142856
739,impossible,0,20,probable,inconceivable,0.017857142857142856
740,impossible,0,20,improbable,probable,0.2857142857142857
741,impossible,0,20,improbable,improbable,0.5357142857142857
742,impossible,0,20,improbable,impossible,0.03571428571428571
743,impossible,0,20,improbable,inconceivable,0.14285714285714285
744,impossible,0,20,impossible,probable,0.125
745,impossible,0,20,impossible,improbable,0.19642857142857142
746,impossible,0,20,impossible,impossible,0.5178571428571429
747,impossible,0,20,impossible,inconceivable,0.16071428571428573
748,impossible,0,20,inconceivable,probable,0.07142857142857142
749,impossible,0,20,inconceivable,improbable,0.125
750,impossible,0,20,inconceivable,impossible,0.16071428571428573
751,impossible,0,20,inconceivable,inconceivable,0.6428571428571429
752,impossible,0,21,probable,probable,0.8571428571428571
753,impossible,0,21,probable,improbable,0.08928571428571429
754,impossible,0,21,probable,impossible,0.03571428571428571
755,impossible,0,21,probable,inconceivable,0.017857142857142856
756,impossible,0,21,improbable,probable,0.26785714285714285
757,impossible,0,21,improbable,improbable,0.5535714285714286
758,impossible,0,21,improbable,impossible,0.08928571428571429
