,sentence,log-prob-5gram_mean,log-prob-gpt2-xl_mean,log-prob-pcfg_mean,rating_arousal_mean,rating_conversational_mean,rating_sense_mean,rating_gram_mean,rating_frequency_mean,rating_imageability_mean,rating_others_thoughts_mean,rating_physical_mean,rating_places_mean,rating_valence_mean
50128,"Read me the book, then decide.",-3.057970898492,-4.4232554,-11.9816125,3.2666666666667,4.7333333333333,5.75,5.3333333333333,4.4705882352941,3.6666666666667,3.8235294117647,4.0625,1.5625,3.1538461538462
50129,Each has its own elected officials.,-1.5854676163622,-4.7996507,-9.8365928571429,1.6470588235294,3.3571428571429,6.6,6.2666666666667,4.4,2.8461538461538,2.0,1.4,2.4,2.25
50130,A voice came over his radio.,-2.283272249358,-3.958069,-10.1256071428571,2.7857142857143,3.7692307692308,6.8235294117647,6.8823529411765,5.1428571428571,4.5625,3.2142857142857,4.9375,2.0,3.1875
50131,What help can you possibly need?,-3.250577551978,-3.8991668,-11.2742257142857,2.6428571428571,6.2307692307692,7.0,7.0,5.125,2.8,4.9285714285714,2.8235294117647,1.0,1.7222222222222
50132,He was bleeding from the stomach.,-2.0865256083863,-3.8812304,-8.9531271428571,5.5714285714286,4.75,6.8823529411765,6.8823529411765,4.5294117647059,6.5,4.9285714285714,4.6,1.5,1.3076923076923
50133,She was wearing a long dress.,-1.5783976092935,-3.6103275,-9.2733742857143,3.2857142857143,6.5384615384615,7.0,7.0,5.9375,6.4666666666667,3.7142857142857,5.2352941176471,1.8666666666667,3.0555555555556
50134,A photo appears on the screen.,-1.9899091678006,-3.5503957,-9.9584957142857,3.1538461538462,4.0,6.8235294117647,6.7058823529412,5.8823529411765,5.9230769230769,1.5625,5.9285714285714,2.8125,3.4736842105263
50135,The liquid was indeed fresh water.,-2.5448975137302,-5.3709598,-11.1113528571429,2.5333333333333,3.5,6.8,6.6666666666667,3.7857142857143,5.1333333333333,2.4285714285714,4.4285714285714,3.7142857142857,4.0
50136,This is the force field parameter.,-2.4376143472535,-5.0827312,-10.3726542857143,2.6470588235294,2.6666666666667,6.0588235294118,6.4705882352941,3.875,4.0625,1.5714285714286,2.9333333333333,2.3333333333333,2.1111111111111
50137,There is no brain function left.,-2.2502995218549,-4.3344626,-10.7540542857143,3.7857142857143,4.2666666666667,6.8,6.5333333333333,4.4444444444444,3.4615384615385,3.8888888888889,2.0,2.2666666666667,1.5714285714286
50138,Many villages survive along the coast.,-2.4743060384478,-5.6952953,-11.1491114285714,2.6,3.5,6.4545454545455,6.8181818181818,4.7368421052632,4.6428571428571,4.0625,4.2777777777778,5.6,4.5333333333333
50139,Consequences to us could prove fatal.,-2.7111579946109,-4.8564363,-10.5876985714286,5.0714285714286,4.25,6.3846153846154,5.7692307692308,4.1764705882353,2.25,5.0,2.5384615384615,1.1875,1.4117647058824
50140,The pastor proclaimed to the congregation.,-2.5658647673471,-4.908933,-11.1716557142857,2.6923076923077,3.5555555555556,6.2352941176471,5.9411764705882,3.4705882352941,5.8461538461538,3.8125,3.2142857142857,3.4375,2.8947368421053
50141,Their relationship took off from there.,-1.9091453722545,-3.6304965,-9.2237457142857,3.8666666666667,5.8666666666667,6.9166666666667,6.75,6.0588235294118,3.9166666666667,5.2941176470588,1.6875,2.3125,5.1538461538462
50142,I can see the oak tree.,-1.8869253737586,-3.9967194,-9.0077142857143,2.5625,6.1666666666667,7.0,7.0,6.4375,6.125,4.4705882352941,6.2666666666667,6.2631578947368,4.375
50143,I studied and became a lawyer.,-2.1244248236929,-3.8366172,-8.6971857142857,2.2666666666667,5.4117647058824,6.875,6.9375,5.5,4.0,4.3333333333333,2.0,1.375,4.9285714285714
50144,He inspected it with obvious satisfaction.,-2.9844707931791,-5.2777586,-10.1786342857143,3.1428571428571,3.0666666666667,6.7333333333333,6.7333333333333,4.7777777777778,4.6153846153846,6.0,2.2857142857143,1.4666666666667,4.2857142857143
50145,They finished eating their chicken dumplings.,-3.3075438397271,-4.6513257,-11.9688128571429,3.2142857142857,4.7857142857143,6.7777777777778,6.8333333333333,5.2142857142857,6.0,3.1875,5.5333333333333,2.5714285714286,4.2
50146,His stomach pains worsened with time.,-2.6096796563693,-5.2154803,-13.3710714285714,3.8888888888889,5.75,6.8888888888889,6.8888888888889,5.75,4.2666666666667,5.1875,3.6875,1.1428571428571,1.2941176470588
50147,"That warrior is you, my son.",-2.7869609424046,-4.2824864,-10.2946675,4.8,4.8,6.8333333333333,6.5833333333333,3.1764705882353,4.75,5.4117647058824,2.4375,2.3125,5.0
50148,I could not escape this obligation.,-2.1077134864671,-4.7179213,-8.9197885714286,3.2666666666667,5.3571428571429,6.8,6.8666666666667,4.6428571428571,3.0,4.9285714285714,1.9285714285714,1.4285714285714,1.25
50149,The sky was bright and blue.,-2.4686084049089,-3.2507532,-8.8267842857143,3.5,4.3571428571429,6.8,6.8,6.4666666666667,6.5333333333333,2.8823529411765,4.6470588235294,6.5,5.5294117647059
50150,Why had the disease spared them?,-3.1031446456909,-5.642886,-11.1460228571429,3.9166666666667,3.3846153846154,6.8666666666667,6.8666666666667,4.6666666666667,3.7894736842105,4.6666666666667,2.0,1.7058823529412,3.3571428571429
50151,Her energy level was too low.,-2.2620917984418,-4.2640324,-9.0795457142857,2.4166666666667,4.8461538461538,7.0,7.0,5.2666666666667,4.4736842105263,5.8,2.0769230769231,1.4705882352941,2.2857142857143
50152,He seemed extremely pleased with himself.,-2.5083983327661,-3.7311347,-9.8612571428571,3.2666666666667,4.875,6.9090909090909,6.9090909090909,6.1052631578947,4.6428571428571,5.8125,1.9444444444444,1.8,4.8666666666667
50153,Spray and vapor filled the void.,-2.8560283780098,-5.6175904,-13.37357,3.8125,2.1875,6.0625,6.75,2.4666666666667,5.0666666666667,2.6315789473684,4.25,4.5714285714286,2.2941176470588
50154,He'd come because he had news.,-2.4171310588717,-4.328635,-9.4742625,3.4444444444444,3.8666666666667,6.4705882352941,5.8235294117647,3.9230769230769,3.5333333333333,4.5714285714286,2.3125,1.0526315789474,3.4705882352941
50155,I get paid no matter what.,-1.9899220126016,-3.4946966,-11.4323571428571,2.7857142857143,5.7333333333333,6.9333333333333,6.8666666666667,6.0,2.9230769230769,4.0,1.7857142857143,1.5333333333333,4.8571428571429
50156,The great wheel began to turn.,-2.4362094061715,-4.342199,-9.4774628571429,3.4666666666667,3.5,6.6666666666667,6.9333333333333,3.0,6.0666666666667,2.0,5.5714285714286,2.7142857142857,3.5
50157,His pants were clean white jeans.,-3.2475627660751,-5.3530736,-13.17118,2.3571428571429,5.0769230769231,6.75,6.5833333333333,4.4375,6.6666666666667,3.2142857142857,4.4705882352941,1.4666666666667,2.8333333333333
50158,It was wrapped in the plastic.,-2.0908480967794,-4.7188954,-8.7103957142857,2.5,5.2142857142857,6.8888888888889,6.7222222222222,6.0714285714286,5.6428571428571,1.375,5.2666666666667,1.7142857142857,2.8666666666667
50159,It almost seemed like a toy.,-1.9683410525322,-3.9988437,-10.0940828571429,2.9285714285714,5.25,6.8823529411765,6.9411764705882,5.2352941176471,4.4285714285714,2.6428571428571,4.4666666666667,1.1428571428571,3.9230769230769
50160,Her only plan was to delay.,-2.4644151926041,-5.1908364,-10.8064242857143,3.1428571428571,4.1666666666667,6.8461538461538,6.6923076923077,4.5294117647059,1.625,4.6111111111111,1.6923076923077,1.1875,2.3529411764706
50161,A wooden table lay between them.,-2.3498789753233,-5.0127583,-10.8174785714286,2.1875,3.25,6.625,6.75,3.3333333333333,5.8666666666667,3.3684210526316,6.375,3.6428571428571,3.0588235294118
50162,He pulled up on the knob.,-2.4385553683553,-4.9231143,-9.4979942857143,3.0769230769231,3.6666666666667,6.7058823529412,6.8235294117647,3.8235294117647,6.0,3.5625,6.5,2.75,2.8947368421053
50163,You take me for a liar?,-2.3048171571323,-3.6944356,-10.9162157142857,4.2142857142857,6.2307692307692,6.7058823529412,6.3529411764706,5.7857142857143,3.625,4.6428571428571,2.125,1.0,1.75
50164,She grinned at the blonde girl.,-2.7424463885171,-4.354489,-10.9720642857143,3.6666666666667,3.6923076923077,7.0,7.0,4.6666666666667,5.8947368421053,5.1333333333333,3.7692307692308,2.0,4.8571428571429
50165,But her eyes betrayed the truth.,-2.6103736843382,-4.317658,-9.7196871428571,3.9285714285714,4.2142857142857,6.2777777777778,6.3888888888889,5.4285714285714,4.3571428571429,5.5,3.3333333333333,1.7142857142857,2.3333333333333
50166,The boat was ready to sail.,-1.6558834101473,-3.8795831,-8.8004627142857,4.0769230769231,4.6111111111111,7.0,7.0,4.9411764705882,6.3846153846154,1.5,6.3571428571429,4.4375,4.7894736842105
50167,I like the openness and beauty.,-2.2090980325426,-4.860773,-10.8548642857143,3.9285714285714,5.5625,6.6470588235294,6.5294117647059,5.1176470588235,4.0714285714286,5.3571428571429,2.2,5.0,6.2307692307692
50168,The next house is kilometres away.,-2.6570337414742,-5.1483536,-9.9117357142857,2.1333333333333,4.2941176470588,6.8125,6.75,3.8571428571429,4.4615384615385,1.8,5.6666666666667,3.5625,2.6428571428571
50169,He could not say a word.,-1.4668123594352,-3.5287173,-7.3285814285714,3.2857142857143,6.0,7.0,7.0,6.3125,4.2666666666667,5.0714285714286,2.6470588235294,1.2,1.4444444444444
50170,I saw the good guys win.,-2.0552625656128,-4.01992,-8.97898,4.5,4.8333333333333,6.9230769230769,6.9230769230769,4.8823529411765,2.75,4.6111111111111,2.7692307692308,1.6875,5.7647058823529
50171,You connect it to a computer.,-2.3851563164166,-4.168246,-8.9456428571429,2.0,6.1538461538462,7.0,6.8666666666667,6.0,5.1578947368421,2.2666666666667,4.9230769230769,1.6470588235294,3.5714285714286
50172,I dared him to do it.,-2.0509727597237,-3.4270546,-9.1173557142857,4.5,6.1666666666667,7.0,6.9090909090909,6.25,3.375,5.7058823529412,2.2666666666667,1.0,2.625
50173,Then she smiled faintly and nodded.,-3.6489757299423,-4.341593,-12.6773814285714,2.9375,3.25,6.875,6.6875,4.4666666666667,6.4,5.5263157894737,3.6875,2.6428571428571,4.1176470588235
50174,Are they going to expel her?,-2.1616633555719,-4.1977696,-11.1438728571429,4.0,5.8666666666667,7.0,6.9411764705882,5.5625,3.9375,5.5,1.4666666666667,1.3888888888889,1.6666666666667
50175,So he continued in his ignorance.,-2.2386682288987,-4.9459186,-8.2329885714286,3.5333333333333,3.6666666666667,6.4166666666667,6.5,5.0588235294118,2.8333333333333,4.8235294117647,1.625,1.875,1.6923076923077
50176,Now he must find the key.,-2.240191425596,-4.457615,-8.0204785714286,3.2857142857143,4.2666666666667,6.9333333333333,6.6,5.4444444444444,3.6153846153846,3.7222222222222,5.6428571428571,1.9333333333333,2.8571428571429
50177,They glared at one another heatedly.,-3.2972988741738,-3.9856048,-11.6101685714286,4.8571428571429,4.5384615384615,6.9166666666667,6.75,4.75,6.2666666666667,6.3571428571429,4.3529411764706,1.6666666666667,1.5555555555556
50178,Savanah ordered a fried shrimp dinner.,-2.9151105682055,-5.5713463,-12.9383128571429,3.3571428571429,4.75,7.0,6.8461538461538,4.7058823529412,6.125,4.9444444444444,6.5384615384615,3.3125,4.5294117647059
50179,If only to collect her belongings.,-2.3968183313097,-5.0672255,-12.14496,2.4285714285714,3.2666666666667,6.4,5.6666666666667,4.3333333333333,2.9230769230769,3.5555555555556,4.0,1.5333333333333,1.9285714285714
50180,"Back to your cage, little bird.",-3.083837389946,-4.702037,-11.83397375,3.5882352941176,3.9285714285714,7.0,6.8666666666667,3.1333333333333,5.0769230769231,4.3529411764706,5.0666666666667,4.3333333333333,1.8333333333333
50181,The hesitant rhythm of the band.,-2.5709005338805,-5.503108,-11.7663028571429,2.3571428571429,2.4666666666667,6.4,6.0,3.5555555555556,4.3846153846154,3.2777777777778,2.7857142857143,2.6666666666667,3.0714285714286
50182,Ruthless... merciless... devoted to our cause.,-2.9813597585474,-4.2197795,-12.4782366666667,5.1333333333333,3.0,6.2666666666667,4.6,2.5,4.0,5.6428571428571,1.9285714285714,1.0714285714286,2.3333333333333
50183,What about being amazing and wonderful?,-2.7986575705664,-5.097579,-11.4374485714286,4.1111111111111,4.4,6.1176470588235,6.0,4.6923076923077,2.1333333333333,4.7142857142857,1.375,1.5789473684211,5.5882352941176
50184,Long after the flu epidemic ended.,-2.5540414622852,-5.153865,-12.6674385714286,3.3571428571429,4.4285714285714,6.5555555555556,5.8333333333333,5.0714285714286,4.0,3.0,1.9333333333333,2.1428571428571,3.8666666666667
50185,Faint bitterness and a relaxing flavor.,-3.6641354390553,-5.4792957,-13.3952914285714,2.0,3.0769230769231,6.5833333333333,6.3333333333333,2.75,2.8666666666667,4.2857142857143,3.3529411764706,1.3333333333333,3.1666666666667
50186,Their stay was tranquil and pleasant.,-2.9621699367251,-5.340479,-11.21601,2.2857142857143,4.2,7.0,7.0,5.2222222222222,4.9230769230769,5.7222222222222,1.4285714285714,3.4666666666667,5.9285714285714
50187,Headed into the town's only bar.,-2.3789254128933,-4.799985,-11.42727125,3.2857142857143,4.25,6.5882352941176,5.6470588235294,4.2941176470588,5.4285714285714,3.2857142857143,4.7333333333333,5.9285714285714,4.1538461538462
50188,The one in jail for murder.,-1.9647968326296,-4.3498855,-11.0339242857143,4.4666666666667,4.125,5.9090909090909,5.7272727272727,4.4736842105263,3.2142857142857,4.8125,3.0,3.2666666666667,1.1333333333333
50189,To guard and keep and protect.,-2.8595506123134,-5.602151,-12.6310042857143,3.4166666666667,2.9230769230769,6.1333333333333,5.5333333333333,3.6,2.5789473684211,2.8666666666667,2.2307692307692,1.3529411764706,3.8571428571429
50190,"Scary and freaky sometimes, but awesome.",-3.8145943028586,-4.0616384,-12.9072025,4.8,4.7333333333333,6.5,5.5833333333333,4.6470588235294,3.1666666666667,4.2941176470588,1.875,2.6875,3.2307692307692
50191,That seemed like an absurd contradiction!,-2.6654971923147,-4.9512334,-12.5977928571429,4.0666666666667,4.6428571428571,6.8666666666667,6.9333333333333,4.2857142857143,2.9333333333333,4.5,1.4285714285714,1.2142857142857,1.6666666666667
50192,Will you sleep on the couch?,-1.8421940079757,-3.7518609,-11.4477114285714,2.3571428571429,6.5384615384615,7.0,7.0,6.125,5.1333333333333,4.3571428571429,5.0588235294118,4.2666666666667,1.8333333333333
50193,That is terribly difficult to overcome!,-2.3805262531553,-5.204557,-9.3492142857143,4.1875,4.9285714285714,6.8,6.8,5.0666666666667,2.1333333333333,5.3529411764706,1.2941176470588,1.2857142857143,2.4117647058824
50194,Put the white flag out first.,-2.7413515278271,-5.376158,-11.1734542857143,3.0714285714286,4.5,6.8461538461538,6.9230769230769,4.2941176470588,4.6875,3.0,5.4615384615385,2.1875,2.5294117647059
50195,The crowd burst into sudden cacophony.,-3.0022763780185,-4.120101,-11.9957842857143,5.4285714285714,2.5,6.4705882352941,6.2352941176471,2.4705882352941,5.7857142857143,4.2142857142857,4.2,3.7142857142857,3.3076923076923
50196,He's too badly damaged and malnourished.,-2.2990241311491,-3.810765,-9.2381625,4.5,4.3076923076923,6.5333333333333,6.8,4.2666666666667,4.6842105263158,5.8666666666667,2.6923076923077,1.4117647058824,1.5
50197,Or a cat and a dog.,-1.7740555575916,-4.0199404,-11.7708114285714,1.7333333333333,4.2941176470588,6.0625,5.375,4.2857142857143,4.6153846153846,1.4,3.6666666666667,1.375,3.3571428571429
50198,"It smelled bad, like rotten garbage.",-3.8284364938736,-4.180575,-12.23902375,3.4285714285714,6.0769230769231,6.9411764705882,6.6470588235294,5.2857142857143,5.0625,3.7857142857143,4.375,2.75,1.0625
50199,Down by the abandoned train station.,-2.2595782876015,-4.478745,-11.5357242857143,3.1538461538462,4.5555555555556,6.7058823529412,6.4117647058824,3.4117647058824,6.0769230769231,1.6875,4.7857142857143,5.4375,2.2631578947368
50200,You have the poor girl terrified.,-2.7521284988948,-5.575306,-10.93868,4.8571428571429,5.8333333333333,7.0,6.6923076923077,4.2352941176471,4.375,5.9444444444444,3.8461538461538,1.6875,1.4117647058824
50201,He handed her the leather bag.,-2.8348578810692,-4.5519514,-11.5751042857143,2.1176470588235,4.1428571428571,7.0,7.0,5.2,6.2307692307692,3.4117647058824,6.2,1.8,3.4166666666667
50202,Her life was a horror film.,-1.819085930075,-4.200053,-9.93378,5.1428571428571,4.6923076923077,6.7647058823529,6.9411764705882,4.8571428571429,4.5,5.7142857142857,2.125,2.1666666666667,1.1875
50203,You wouldn't eat your fancy food.,-2.6500110019115,-4.993436,-9.991095,3.1764705882353,4.5714285714286,6.2,6.6666666666667,3.5333333333333,3.6153846153846,4.2941176470588,4.5333333333333,1.7333333333333,2.25
50204,"Would you like a drink, then?",-2.4595798339163,-3.45429,-10.78520125,3.4,6.375,6.9090909090909,6.6363636363636,6.6315789473684,3.6428571428571,4.3125,4.3888888888889,2.4,4.4
50205,"One, two, three, four, five, six-",-1.668746139322,-1.9329304,-17.7551245454545,2.4285714285714,5.2307692307692,6.0,5.75,6.5,4.6,1.7857142857143,1.8235294117647,1.6,2.3888888888889
50206,My marriage was because of them.,-2.4407838838441,-4.9176245,-9.4689785714286,3.4,5.2666666666667,5.75,6.5,3.9411764705882,2.8333333333333,4.8823529411765,2.0,1.75,4.2307692307692
50207,They taught her humility and compassion.,-2.2886393197945,-4.663374,-11.9373428571429,3.1875,3.7857142857143,6.9,7.0,5.3333333333333,3.0,6.0,1.9411764705882,1.2857142857143,4.4117647058824
50208,Mom was stirring a sauce pan.,-3.2763629811151,-6.008979,-12.6915471428571,2.0714285714286,5.2666666666667,5.2666666666667,6.4666666666667,6.0,6.3846153846154,3.7777777777778,6.1428571428571,3.9333333333333,4.7857142857143
50209,Enough of all this tedious self-justification.,-3.1324133947492,-3.6456215,-13.2854685714286,3.0714285714286,4.5294117647059,6.6666666666667,6.1111111111111,4.4117647058824,2.3125,5.375,1.1538461538462,1.0,2.0625
50210,She's using dancing moves to fight.,-2.5952565968037,-5.716858,-10.15023,5.0,5.2307692307692,6.5833333333333,6.8333333333333,3.625,5.2,4.7857142857143,3.9411764705882,1.8666666666667,3.2777777777778
50211,Was that demon or elven magic?,-3.6296580689294,-5.5807457,-14.2652771428571,3.7692307692308,2.6666666666667,6.4117647058824,6.4705882352941,2.4705882352941,2.8461538461538,2.75,2.2142857142857,1.5,2.6842105263158
50212,"It was unheard of, unthinkable, impossible.",-2.7976490499319,-3.7502742,-9.6618235555556,4.2857142857143,4.3846153846154,6.7058823529412,5.9411764705882,4.7857142857143,3.6875,3.5,1.625,1.1666666666667,2.625
50213,And beautiful and smart and witty.,-2.4807988660676,-4.9282928,-12.3861242857143,2.9333333333333,5.1333333333333,6.1666666666667,4.5833333333333,4.4117647058824,3.3333333333333,4.0,1.4375,2.25,5.2307692307692
50214,"Both mentally and physically, you're attracted.",-2.4838999710046,-4.7219396,-10.9370111111111,4.8823529411765,3.8,5.7647058823529,5.0588235294118,5.0,3.625,5.4285714285714,1.6,1.1111111111111,4.8333333333333
50215,Perhaps he'd put down rat poison?,-2.7070062384009,-5.7236395,-11.46941375,3.6428571428571,3.8666666666667,6.1333333333333,6.2666666666667,3.7222222222222,3.7692307692308,4.4444444444444,4.5714285714286,1.6666666666667,1.7142857142857
