,item,item_index,count,responses,rt,age,trial_type,rating
2755,Chinese plasma,2755,9,[-1 -1  1 -1  3 -2  1 -3  3],3765.3333333333335,29.555555555555557,crit,0.0
18218,Chinese restoration,18218,10,[ 2  1  3  3  3  2  2  2 -3  2],7688.0,26.2,crit,1.7
3130,Chinese separation,3130,12,[-2 -3 -3 -3  0  1  1  2  3  2 -3 -2],3376.8333333333335,37.5,crit,-0.5833333333333334
13939,Chinese subsection,13939,11,[ 2 -3 -2 -2  1 -3  3 -3  1  1  2],3849.3636363636365,32.09090909090909,crit,-0.2727272727272727
18899,Chinese vowel,18899,10,[3 3 3 3 3 2 3 2 3 2],3269.0,27.4,crit,2.7
14744,Christian airline,14744,8,[ 1 -1  3  2  1 -1  1  0],3476.875,32.0,crit,0.75
14758,Christian arc,14758,14,[ 2  0 -1 -2  0 -1 -3 -3 -3  2 -3 -1 -1  2],9431.07142857143,32.42857142857143,crit,-0.8571428571428571
9799,Christian arcade,9799,9,[ 2 -1 -3  3 -3  0  1 -3  0],4219.888888888889,33.888888888888886,crit,-0.4444444444444444
7390,Christian basement,7390,10,[ 1 -3  3 -2  1 -1  0 -3 -3  3],9890.9,35.3,crit,-0.4
165,Christian cable,165,14,[-3 -3 -3  2 -3 -3 -3 -2  3 -1  1 -2 -3  3],3406.214285714286,38.07142857142857,crit,-1.2142857142857142
11851,Christian container,11851,10,[-3 -3  0  2  3  2 -1 -2 -3 -2],5274.8,26.3,crit,-0.7
8505,Christian disability,8505,11,[-3 -1 -2 -3 -1  1 -3 -3 -3 -3 -2],4519.545454545455,28.454545454545453,crit,-2.090909090909091
5189,Christian drug,5189,8,[-3 -2 -2 -2 -3  0 -2 -2],2677.25,41.0,crit,-2.0
9406,Christian expertise,9406,10,[ 1  3  2  2  3 -1  3  3 -3  0],4198.3,35.2,crit,1.3
8434,Christian fighting,8434,12,[ 1  2  3  3  0  2  2 -2 -3 -2  1 -3],5338.583333333333,30.666666666666668,crit,0.3333333333333333
13581,Christian gravel,13581,9,[-3 -3 -3  0 -3 -1 -1 -3 -3],6083.444444444444,28.666666666666668,crit,-2.2222222222222223
13258,Christian illusion,13258,10,[-2 -1  1  3 -3  1  3  1  0  1],3859.3,35.3,crit,0.4
14516,Christian keywords,14516,16,[ 1  1  2  1  2  1  3  3 -2  0 -2 -3  0  3  1 -3],4985.9375,30.1875,crit,0.5
10319,Christian limestone,10319,12,[-3 -3  3 -3 -3 -3 -3 -2 -2  3 -1 -3],6200.75,36.54545454545455,crit,-1.6666666666666667
2377,Christian mile,2377,10,[-3  2 -2 -3 -2 -3 -3  1  2 -2],4848.1,29.2,crit,-1.3
17448,Christian removal,17448,10,[ 3  2  1  3  3 -3 -3  3 -3 -3],4565.0,27.8,crit,0.3
9429,Christian rifle,9429,10,[-2 -3 -3 -2 -3 -3  1  0 -2 -3],3831.0,34.0,crit,-2.0
2387,Christian rivalry,2387,9,[-1  1 -1  2  2 -2  0  1  3],2864.6666666666665,33.111111111111114,crit,0.5555555555555556
9436,Christian sand,9436,8,[-3 -3  1 -3 -3 -1 -3 -2],3496.875,36.125,crit,-2.125
4200,Christian shirt,4200,10,[2 3 3 1 2 0 2 0 3 0],3065.6,28.3,crit,1.6
15877,Christian sibling,15877,10,[ 3  3 -1 -3  3  3  2  3  2  3],3237.4,31.0,crit,1.8
11016,Christian switch,11016,9,[-3 -3 -3  1 -3 -2 -3 -3 -3],5387.111111111111,33.44444444444444,crit,-2.4444444444444446
1188,Christian tier,1188,11,[-3 -2  2  1  2  1 -3  0 -3 -2 -3],3767.090909090909,36.36363636363637,crit,-0.9090909090909091
3472,Christian void,3472,15,[-1  0 -1  2 -1 -1 -3 -2 -3 -2 -3  2  1  2 -2],3701.866666666667,30.8,crit,-0.8
17413,Christian waste,17413,10,[ 0 -3 -3 -1  1  1 -3 -3 -3 -1],18397.1,31.4,crit,-1.5
19194,Christian weed,19194,9,[-3 -3 -3 -3 -2 -1  3  0 -3],5708.111111111111,27.333333333333332,crit,-1.6666666666666667
9430,Conservative ability,9430,9,[ 2  2  3  1 -2  1  3  3  3],3595.6666666666665,46.22222222222222,crit,1.7777777777777777
63,Conservative arc,63,1149,[-3  3  1 ... -2  0 -2],5207.102697998259,34.11933797909408,anti,-0.22628372497824195
12583,Conservative beam,12583,8,[-3 -2 -2 -3 -3 -3 -3 -3],3241.25,29.375,crit,-2.75
15578,Conservative beauty,15578,12,[ 3  1  2  2  3  3  2  2  2  2 -2  3],5751.5,32.916666666666664,crit,1.9166666666666667
17241,Conservative cargo,17241,12,[-2  2 -2 -3 -2 -2  0 -2 -3 -3 -3  2],6531.416666666667,32.583333333333336,crit,-1.5
17804,Conservative cart,17804,10,[-2  3 -3 -3 -1 -1 -3 -1 -3 -3],3143.0,29.0,crit,-1.7
5540,Conservative cat,5540,13,[ 0  1 -2  0 -3 -3 -3 -2 -3 -1 -3 -3 -1],4865.307692307692,42.15384615384615,crit,-1.7692307692307692
7382,Conservative charity,7382,9,[-1  3  2  3  2  0 -1 -3  2],5229.111111111111,30.555555555555557,crit,0.7777777777777778
18038,Conservative computer,18038,9,[ 1 -3 -3 -3 -3  3 -3 -3 -2],3127.8888888888887,30.666666666666668,crit,-1.7777777777777777
11456,Conservative concentration,11456,13,[-3  1  1 -1  0  2  0  1 -3  0 -2  1  3],18350.076923076922,29.307692307692307,crit,0.0
2815,Conservative contamination,2815,11,[-3 -3 -2 -2 -3 -3 -3  3 -3 -3  0],4195.727272727273,34.63636363636363,crit,-2.0
19635,Conservative dependence,19635,12,[-1  0 -3  2 -2  2  2  2 -3  1 -3 -3],4895.5,32.416666666666664,crit,-0.5
13839,Conservative equation,13839,11,[ 1 -3  2  0 -2 -2  2  0  0 -3 -2],4719.0,31.545454545454547,crit,-0.6363636363636364
732,Conservative fax,732,11,[-2  2 -1 -3 -1  0 -2 -3  2 -1 -1],5186.363636363636,28.454545454545453,crit,-0.9090909090909091
6322,Conservative foreigner,6322,10,[ 2  3 -3  3  2  3  3  3  2  1],4619.2,32.8,crit,1.9
15339,Conservative knight,15339,13,[ 3  2  2  3  3 -3  0  1  0  1  0  2 -1],3832.230769230769,36.38461538461539,crit,1.0
17475,Conservative medal,17475,10,[-2 -1  3  3 -2  3 -2  1  1  2],5763.0,35.7,crit,0.6
5170,Conservative microscope,5170,12,[-1 -3 -3 -3 -2  0 -2 -3 -3 -3 -1 -3],3271.25,33.5,crit,-2.25
13915,Conservative organism,13915,11,[-3 -2  1 -3 -2  2 -2  1  3 -3 -3],4365.818181818182,35.63636363636363,crit,-1.0
15682,Conservative outbreak,15682,11,[ 1  2 -1  1  3 -3 -3  3  2 -3  0],5715.454545454545,30.636363636363637,crit,0.18181818181818182
4481,Conservative outline,4481,14,[ 3 -1  3 -1 -2  0 -3  3 -2  2  3  3  3 -2],4618.5,36.42857142857143,crit,0.6428571428571429
17491,Conservative paperback,17491,9,[ 2 -3 -3 -3  0 -3 -3 -3  2],7371.333333333333,29.11111111111111,crit,-1.5555555555555556
16555,Conservative parasite,16555,10,[-3  0  1  3 -3 -1  1 -2  3  2],5394.5,33.5,crit,0.1
19994,Conservative permit,19994,10,[-3 -3  2 -2 -3 -1 -2 -3 -2 -3],2911.5,32.0,crit,-2.0
15499,Conservative prison,15499,8,[ 1  1 -1  1  0  2  3 -1],4249.875,41.875,crit,0.75
18591,Conservative procurement,18591,9,[ 0 -3 -2  2 -3  0  2  3  2],4830.444444444444,37.77777777777778,crit,0.1111111111111111
9472,Conservative quarry,9472,11,[-2  3  1 -3 -3  1 -2  0 -3 -3 -3],4786.181818181818,33.63636363636363,crit,-1.2727272727272727
19140,Conservative quotation,19140,8,[ 2  2  1  2 -2  3  3  3],7423.625,39.5,crit,1.75
2476,Conservative robot,2476,14,[-2  2  2  1  3 -3  1  3  2  1 -2  0 -3 -2],5147.714285714285,42.857142857142854,crit,0.21428571428571427
12867,Conservative sailing,12867,9,[-3  0 -1  1 -1 -3  3  0 -3],6306.333333333333,37.333333333333336,crit,-0.7777777777777778
4656,Conservative sponsorship,4656,12,[ 3 -2  1  2  3 -2  2  3  1  2  3  1],4452.0,32.583333333333336,crit,1.4166666666666667
5405,Conservative strip,5405,13,[-1 -3  0 -3 -2 -3  3  3 -2 -1 -3  3 -1],5411.307692307692,34.23076923076923,crit,-0.7692307692307693
17498,Conservative summary,17498,11,[-3  1  2  2  3 -2  3  3  1 -2  2],4389.181818181818,37.09090909090909,crit,0.9090909090909091
7113,Conservative sustainability,7113,11,[ 0  0  3  1  0 -1  1  2  3  0  1],8962.363636363636,38.90909090909091,crit,0.9090909090909091
3171,Conservative syndrome,3171,13,[-2  2 -2 -3 -3 -3 -2 -3  1  3 -2  3 -1],3675.153846153846,29.923076923076923,crit,-0.9230769230769231
19011,Conservative uprising,19011,8,[0 3 2 3 3 3 3 1],6694.5,30.125,crit,2.25
434,Conservative veteran,434,12,[ 2  2  2  3 -3  1  3  3  0  3  3  1],7132.083333333333,29.666666666666668,crit,1.6666666666666667
5537,Conservative wealth,5537,16,[ 0  0  2  3  1  0  2  3  1  3  0 -2  1  0  3  2],5115.0,37.25,crit,1.1875
7239,Conservative well,7239,11,[-3 -2  0 -3 -3 -3  0 -1 -2 -2 -3],5809.090909090909,35.90909090909091,crit,-2.0
8023,Danish acid,8023,12,[ 1  3 -1  1 -2 -1 -3 -1 -3 -2 -3 -2],5485.0,32.833333333333336,crit,-1.0833333333333333
8038,Danish ankle,8038,15,[-1  2 -3 -2  0 -3 -3 -2 -2 -2 -3 -2 -3 -2  0],4108.266666666666,35.266666666666666,crit,-1.7333333333333334
18401,Danish attraction,18401,9,[0 3 3 3 1 2 3 3 3],3326.777777777778,40.22222222222222,crit,2.3333333333333335
19846,Danish boiler,19846,8,[-1  2 -1  0  3  1  3  2],2860.75,27.125,crit,1.125
19833,Danish bow,19833,9,[ 3  3 -3  1 -3  3  1  3 -2],6944.555555555556,41.666666666666664,crit,0.6666666666666666
16581,Danish calculator,16581,13,[-3  2  3 -2 -3  1 -3  0 -3  3  2  2  2],4678.615384615385,30.46153846153846,crit,0.07692307692307693
7182,Danish chord,7182,15,[-1  0 -3  3 -2 -2  1  1  2 -3  2 -3 -3 -2 -1],5037.0,37.8,crit,-0.7333333333333333
2421,Danish climb,2421,14,[-2 -3 -1 -1  1 -3 -3 -1 -3  2  3 -3 -2  1],3772.785714285714,39.0,crit,-1.0714285714285714
12379,Danish controller,12379,14,[-2  0  1  3 -1  0  1  2  3  3 -1  0  0 -3],3492.3571428571427,39.142857142857146,crit,0.42857142857142855
6130,Danish costume,6130,10,[3 3 3 3 3 3 2 2 3 3],3123.4,38.7,crit,2.8
16245,Danish dealing,16245,15,[ 1 -3  2 -3 -2  2 -2  3 -2 -3  1 -3  1  1 -3],4533.466666666666,31.933333333333334,crit,-0.6666666666666666
1359,Danish dignity,1359,16,[-2  0  3 -2  1  1 -3  1  0  3  1  0  3  3  1 -2],3988.875,32.25,crit,0.5
2429,Danish epilepsy,2429,9,[-2 -3 -1 -3 -3 -3  0  1 -1],3030.0,32.22222222222222,crit,-1.6666666666666667
18935,Danish filing,18935,9,[-2 -1  2 -1 -3  3  3  1  2],5126.111111111111,34.22222222222222,crit,0.4444444444444444
12062,Danish fin,12062,10,[ 3 -2  0  0 -3 -3  3 -3  3  2],4766.2,36.6,crit,0.0
15608,Danish heading,15608,9,[-1 -3 -3  3  0 -2  1 -2  0],3651.5555555555557,31.555555555555557,crit,-0.7777777777777778
15284,Danish highlight,15284,9,[-3 -1  2  3  3 -2  3  0 -2],3642.6666666666665,43.0,crit,0.3333333333333333
6727,Danish implementation,6727,10,[3 1 1 0 3 1 3 2 3 1],5891.1,34.4,crit,1.8
13979,Danish insulin,13979,10,[ 3 -3 -3  2  3 -3 -3 -3  2 -3],3913.6,31.5,crit,-0.8
7006,Danish jacket,7006,19,[ 1 -2  0  1  3  2 -1  3  2  0  3 -1  3  1  0  3  3 -2  3],3892.5789473684213,32.94736842105263,crit,1.1578947368421053
5166,Danish journey,5166,14,[ 2  1  2 -3  3  1 -1 -3 -2  3  1  1  2  1],3198.1428571428573,34.714285714285715,crit,0.5714285714285714
4764,Danish monster,4764,15,[ 0  3  1  2  2 -3 -3  3  2 -2  3 -3 -2 -1  1],3995.0,30.533333333333335,crit,0.2
1948,Danish morality,1948,10,[ 3  0  3  1  3  3  3  3 -1  2],8573.1,35.8,crit,2.0
2448,Danish picnic,2448,8,[ 1  1  3  3  2  1 -1  3],4053.5,38.0,crit,1.625
3891,Danish playoff,3891,11,[ 2  3 -3  0  1 -3 -2 -1  0  0 -3],4301.181818181818,32.45454545454545,crit,-0.5454545454545454
1126,Danish positioning,1126,10,[-3  0 -3 -2 -1  3  1  0  2  1],6586.7,37.4,crit,-0.2
4010,Danish projection,4010,9,[-1  0 -2  0 -1 -3  2  2  2],10287.111111111111,37.55555555555556,crit,-0.1111111111111111
5962,Danish rain,5962,15,[-3  3  1  2  2 -3  1 -2 -3 -2  1  0 -1  3  1],6067.666666666667,29.4,crit,0.0
3514,Danish ride,3514,10,[-3  1 -3 -2  3 -2 -1  2  2  2],4217.1,34.1,crit,-0.1
6560,Danish rise,6560,9,[-3  1  3 -3 -1 -2  0  0 -3],5593.777777777777,39.333333333333336,crit,-0.8888888888888888
6607,Danish sediment,6607,11,[-3  1 -3 -3 -3  2 -3  0 -3 -2  3],8174.909090909091,33.72727272727273,crit,-1.2727272727272727
2406,Danish shoot,2406,9,[ 0 -2  1 -3  2  1 -3  1 -1],5037.444444444444,34.666666666666664,crit,-0.4444444444444444
2381,Danish spite,2381,10,[-2  1  1  0  0 -3 -2 -2  1  1],9416.0,35.6,crit,-0.5
16083,Danish suitability,16083,9,[-3 -1 -3  0 -1  3  2  1 -3],5729.555555555556,35.55555555555556,crit,-0.5555555555555556
8693,Danish technician,8693,12,[ 3 -3  3  0  3  2  3  2  2  3  3  3],3286.1666666666665,35.083333333333336,crit,2.0
2072,Danish terrorism,2072,40,"[ 2  1 -1  3 -1 -1  2  2  2 -3  3  0  0 -2  0  3 -2  3  3  3  0 -1  2  1
  3  3 -1  3 -3 -3 -3 -1  2  2  2  3  3  1  3  3]",4765.075,37.675,crit,0.9
3993,Danish timing,3993,11,[-1  0  1 -3  3 -2 -3  1 -3 -2  1],3526.818181818182,30.545454545454547,crit,-0.7272727272727273
19776,Danish transmission,19776,11,[-2  2  2  1 -3 -1 -3 -2  2 -3  3],6605.0,37.63636363636363,crit,-0.36363636363636365
1542,Danish uncertainty,1542,9,[-3 -3 -1 -2  1 -1 -3 -2 -1],4379.888888888889,26.88888888888889,crit,-1.6666666666666667
2788,Democratic advent,2788,11,[ 3 -2 -3  3  0  1  3  0  1 -2 -3],4962.818181818182,38.81818181818182,crit,0.09090909090909091
6179,Democratic bottom,6179,9,[ 1 -3 -3 -1 -3 -3  3  1 -2],3088.777777777778,33.22222222222222,crit,-1.1111111111111112
13259,Democratic canopy,13259,15,[-2 -3 -3 -3  0 -3  3 -3  2  1 -3 -3 -3 -3 -1],4191.866666666667,29.866666666666667,crit,-1.6
2438,Democratic chicken,2438,10,[-3 -3  0 -3 -3 -3 -3 -3 -3 -3],4119.9,34.3,crit,-2.7
6881,Democratic correspondence,6881,13,[ 3  1  3  3  1  0 -1  1  3  1  3  2  1],4156.076923076923,28.76923076923077,crit,1.6153846153846154
580,Democratic course,580,13,[ 3  3  2  1  3  2 -3 -2 -3  3  3  1  2],5434.153846153846,33.92307692307692,crit,1.1538461538461537
3882,Democratic dragon,3882,11,[-1 -3 -3 -3  3 -2 -1 -3  2 -3 -3],4615.090909090909,35.63636363636363,crit,-1.5454545454545454
4471,Democratic economy,4471,11,[ 0 -2  3  3  3  2  3  2  3  2  2],4200.727272727273,36.27272727272727,crit,1.9090909090909092
6336,Democratic heaven,6336,19,[ 2  0  2 -3 -3  3  2  2  3  3  1  0  2 -2 -2  3  0  2  0],4496.473684210527,31.42105263157895,crit,0.7894736842105263
15799,Democratic hole,15799,9,[ 1 -3 -3  3 -3  0  2 -3  1],3613.6666666666665,29.333333333333332,crit,-0.5555555555555556
10212,Democratic inning,10212,11,[-2  0  2 -3 -2 -2 -2 -2 -1 -3 -2],5109.818181818182,31.454545454545453,crit,-1.5454545454545454
2444,Democratic lake,2444,9,[-3 -2 -3 -3 -3 -3 -3 -1 -3],2614.777777777778,30.22222222222222,crit,-2.6666666666666665
16501,Democratic lamp,16501,10,[-1 -3 -3 -3 -2 -3 -2  3 -3 -3],3148.9,35.4,crit,-2.0
16794,Democratic litter,16794,10,[-2 -2 -1  1 -3 -3 -3 -2 -1  1],5542.7,30.4,crit,-1.5
12997,Democratic load,12997,11,[ 1 -3  3 -2  3  1 -3 -3  2 -1  0],5065.272727272727,41.09090909090909,crit,-0.18181818181818182
10113,Democratic material,10113,10,[ 0 -3  3 -3  3  0 -2  2  3  2],3648.4,38.4,crit,0.5
836,Democratic method,836,19,[ 2 -3  3  3  3  1  3  3  2  3  3  3  3 -2  2  3  3  3  2],3495.0,34.10526315789474,crit,2.1052631578947367
18501,Democratic nerve,18501,10,[ 2 -3  1 -2 -1  0 -3 -2  1 -2],3268.2,28.1,crit,-0.9
3596,Democratic numeracy,3596,14,[-2  0 -3 -3 -1 -2 -2 -2 -3  3  2  1  1 -3],4551.142857142857,35.5,crit,-1.0
14133,Democratic obesity,14133,10,[-2 -3 -3 -3 -1 -3 -1  3 -3 -3],5796.8,39.1,crit,-1.9
17495,Democratic poker,17495,10,[-2 -1 -3  3  0 -1 -3 -3  0 -3],3993.6,34.5,crit,-1.3
2405,Democratic postgraduate,2405,10,[-1  3  2 -2 -2  3  2 -2 -1 -1],4026.6,33.7,crit,0.1
3525,Democratic precaution,3525,15,[-2  3  3 -1  0 -2  1  0  0 -1  2 -3 -2  1 -3],4204.066666666667,32.46666666666667,crit,-0.26666666666666666
3602,Democratic presentation,3602,13,[1 3 3 3 2 0 1 1 3 3 2 1 3],4481.692307692308,34.23076923076923,crit,2.0
19151,Democratic province,19151,8,[ 1  0  2  3 -3 -1  3  3],3683.0,33.25,crit,1.0
2093,Democratic quantity,2093,45,"[-3  0  1 -2 -2 -2  1 -3 -3 -3 -1 -3 -3  1  1  3 -1 -2 -1 -3  1  2  3 -2
 -3 -3 -2 -2 -3  2  1  3 -3  0 -3 -2 -3 -3  1  0  0 -3 -1  0  3]",4418.044444444445,38.86666666666667,crit,-0.9333333333333333
15489,Democratic receptor,15489,11,[ 2 -3  1 -1 -3 -3 -3  2 -1 -2 -1],5721.909090909091,34.63636363636363,crit,-1.0909090909090908
1341,Democratic rifle,1341,13,[-3 -3 -2 -3 -3 -1 -3  0  1 -3 -2 -3  0],5635.461538461538,35.46153846153846,crit,-1.9230769230769231
2833,Democratic sediment,2833,9,[-3 -3 -3 -3  0  3 -3 -3  0],3760.777777777778,25.444444444444443,crit,-1.6666666666666667
3446,Democratic sentiment,3446,15,[ 2  3  2 -1  3 -2  2  3  3  2 -3 -3  2  2  3],3806.9333333333334,30.266666666666666,crit,1.2
889,Democratic soap,889,16,[-3 -3 -3 -3 -3 -3 -3 -3 -3 -1 -3  0 -2  3 -3 -3],3304.125,31.125,crit,-2.25
2167,Democratic strand,2167,12,[-3 -3  2 -3 -1  1  2 -2  1  2 -1  3],10983.833333333334,28.083333333333332,crit,-0.16666666666666666
12946,Democratic sudoku,12946,12,[ 0 -2 -3 -3 -3 -3 -3 -3 -3 -3 -3  0],3733.5,41.083333333333336,crit,-2.4166666666666665
2080,Democratic terrace,2080,42,"[-3  0  0 -3 -3 -3 -3 -3 -3 -3 -1 -3  1 -2  0 -2 -3 -3 -3  0 -1 -3 -3 -3
 -1 -3 -3 -3 -3 -1 -3 -3 -3 -3 -3 -3 -2 -3 -3 -3  0 -3]",4444.9047619047615,38.785714285714285,crit,-2.2857142857142856
2012,Democratic textbook,2012,43,"[ 3  0  3 -3 -3  1  3  1 -2  3  1  3  3  0  1  0 -2  3 -3  1  3  0  1  2
  2  2  0 -3  3  1  3 -3 -3 -2  3 -1 -3  0  2 -2  3 -2  3]",5287.302325581395,37.48837209302326,crit,0.5116279069767442
9508,Democratic wake,9508,12,[ 1 -1  2 -2  1 -2  0 -2 -3  0 -3 -2],3819.5833333333335,39.25,crit,-0.9166666666666666
10368,Democratic warrant,10368,12,[ 1 -3 -3 -2  2  3 -1  3  0 -2  1  2],12827.666666666666,32.833333333333336,crit,0.08333333333333333
2874,Democratic warrior,2874,11,[2 3 3 1 2 2 3 2 1 2 3],4532.181818181818,31.0,crit,2.1818181818181817
11274,Dutch atom,11274,15,[-3 -2 -3 -1  1  3 -2 -2 -3 -3 -3 -2  2 -3 -1],4418.733333333334,32.86666666666667,crit,-1.4666666666666666
3383,Dutch behalf,3383,13,[-2 -3  1 -3 -2 -3  1  0 -3  0 -3  1 -3],4079.6923076923076,30.692307692307693,crit,-1.4615384615384615
18302,Dutch bill,18302,13,[ 2 -1 -3  3 -1  3 -3  3  0  1 -2 -2  2],3330.5384615384614,33.84615384615385,crit,0.15384615384615385
2512,Dutch buffer,2512,11,[-2 -3  1  1 -2 -3 -2 -3  3  3  0],8530.90909090909,36.18181818181818,crit,-0.6363636363636364
1988,Dutch crater,1988,43,"[ 3 -3  0 -3  3 -2  3 -3  0 -3 -1 -3 -3  1  1 -2 -3 -3 -3 -3 -1  2  1  0
 -3  1  3  2 -3  0  2 -3 -3 -3 -3  0  3  0  1 -3 -2 -2 -3]",5485.604651162791,37.883720930232556,crit,-0.8837209302325582
7943,Dutch drainage,7943,15,[-2  3  3  0 -3  1  3 -1  1 -2 -1 -3 -3 -1  2],6578.933333333333,35.666666666666664,crit,-0.2
435,Dutch employability,435,11,[ 2  3  3  3 -3  3  0 -2  1  3  3],5401.909090909091,25.90909090909091,crit,1.4545454545454546
11577,Dutch extra,11577,8,[ 1 -2 -3 -1 -3 -1 -2 -1],5011.125,36.875,crit,-1.5
2356,Dutch foam,2356,8,[-3  3  1  1  2  2 -3  2],3450.5,41.875,crit,0.625
2024,Dutch grass,2024,43,"[ 3  1 -2 -3 -3  1  0  3 -3  1  1 -3 -2  3  1  0  1 -1 -3 -3  3  3  3 -3
  1  1  1  1  3  3 -3 -3  3 -1  1  0  0  1 -2 -1  0  0  3]",3309.3488372093025,36.906976744186046,crit,0.13953488372093023
5004,Dutch habitat,5004,11,[ 0  3  1  2  3  0 -2  3  1  3  3],4138.272727272727,34.63636363636363,crit,1.5454545454545454
6419,Dutch packet,6419,11,[ 3  3  3  0 -3  3  3 -1  0  1  2],5131.727272727273,26.636363636363637,crit,1.2727272727272727
6593,Dutch push,6593,12,[-2 -1 -3  0  1 -3 -3 -3  1 -3 -1 -3],4621.75,32.333333333333336,crit,-1.6666666666666667
2632,Dutch radiator,2632,12,[ 3  0 -2 -3  2 -3  0  3  2  1 -2  1],5311.583333333333,36.666666666666664,crit,0.16666666666666666
11346,Dutch rape,11346,9,[ 2 -1 -1 -1 -3 -2  0 -2 -3],4636.888888888889,27.333333333333332,crit,-1.2222222222222223
2392,Dutch recorder,2392,14,[ 1  3  1  2  2  2 -2  1  0  1  3  3  1  3],9453.714285714286,41.07692307692308,crit,1.5
3435,Dutch reservation,3435,16,[ 2  2 -3  2  0 -3  2  1  2  3  1 -3  2  2  1 -3],6036.0,33.375,crit,0.5
11271,Dutch scripture,11271,11,[ 2  1 -1  0  3  3  0  2  0  1  1],5488.636363636364,37.09090909090909,crit,1.0909090909090908
19494,Dutch software,19494,8,[3 0 2 2 2 3 1 3],3344.875,32.0,crit,2.0
6854,Dutch temptation,6854,11,[-1 -3  0 -3 -3  3  0 -3 -3 -3  1],5034.909090909091,36.0,crit,-1.3636363636363635
13551,Dutch throat,13551,8,[ 0  1  2 -1 -3 -3 -3 -3],4931.625,35.0,crit,-1.25
4104,English accessibility,4104,14,[ 0  2  3 -1  1 -2  2  3  2  1  3  2 -2  2],4427.714285714285,29.071428571428573,crit,1.1428571428571428
1866,English cleaning,1866,9,[ 2  0  1 -3 -3 -3 -2 -3 -3],3740.4444444444443,32.55555555555556,crit,-1.5555555555555556
5763,English communion,5763,16,[ 1  3  2 -2  0  2 -2  2 -1  2  0  2 -3  3  2  2],3943.625,39.125,crit,0.8125
3550,English medication,3550,11,[ 2 -1  2  3  0 -3  0  3  1  3  3],3218.818181818182,32.90909090909091,crit,1.1818181818181819
12595,English merit,12595,12,[ 2 -3  0 -1  1  3  0  1 -3  1  1 -3],3308.3333333333335,27.5,crit,-0.08333333333333333
3794,English negligence,3794,12,[ 2  2  2  0 -3  2  2  3  1  1  0  0],5015.75,31.416666666666668,crit,1.0
12704,English popularity,12704,10,[0 2 2 2 3 2 2 3 1 3],2737.0,33.2,crit,2.0
11033,English reconciliation,11033,8,[-2  0 -2 -1 -1 -2 -1 -1],13868.875,32.25,crit,-1.25
2757,English strap,2757,12,[-3 -2 -1 -2  3  0 -1 -1  0 -3 -3 -3],4224.0,32.666666666666664,crit,-1.3333333333333333
12764,European arc,12764,11,[-1 -1  1  3 -1  0 -3 -3 -2  2  3],4444.0,29.272727272727273,crit,-0.18181818181818182
11730,European bin,11730,10,[-1  3 -3  3 -3  3 -3  3  0  3],3307.2,32.8,crit,0.5
12304,European bowl,12304,14,[ 1  0 -1  3  3  3  3  3  2 -3  3  3 -1  2],9985.785714285714,32.714285714285715,crit,1.5
17780,European breadth,17780,8,[ 1 -3 -3 -2 -1 -1 -1 -1],4415.75,38.5,crit,-1.375
27,European bush,27,9,[ 3  1  1  1  1 -1 -3  3  1],3164.8888888888887,33.333333333333336,crit,0.7777777777777778
16197,European diabetes,16197,9,[-3 -2  1  3 -3  2 -2  2 -3],6564.333333333333,41.666666666666664,crit,-0.5555555555555556
2546,European dignity,2546,12,[ 3 -3  1  3  1  3  3 -2 -3  1  2  3],12523.583333333334,33.083333333333336,crit,1.0
1012,European dollar,1012,11,[-2  3 -3  3 -3 -1 -3  3  2 -3 -3],6647.090909090909,32.09090909090909,crit,-0.6363636363636364
3676,European minute,3676,9,[-1 -1 -3  0 -3  2 -3  2  2],5334.222222222223,33.55555555555556,crit,-0.5555555555555556
5810,European radar,5810,16,[ 3 -1  0  1 -2  3  3  0  2  2  1  2  3  3  0  3],3424.8125,38.8125,crit,1.4375
11959,European redundancy,11959,12,[ 2 -3  1 -1  3 -3 -2  2  0  1 -1  2],4959.083333333333,32.916666666666664,crit,0.08333333333333333
2413,European staircase,2413,8,[ 2  2  3  2  1 -3  0  1],4499.625,33.875,crit,1.0
19382,European trunk,19382,15,[-3  3  3  2  3 -3 -1 -3  2  0  2  0  3 -3 -2],4128.866666666667,38.46666666666667,crit,0.2
10935,French canopy,10935,8,[ 0 -1  3 -3  3 -2 -3  3],4207.25,31.0,crit,0.0
6564,French competence,6564,10,[ 3 -3 -3  3  3  2  3  0 -2  3],4064.4,35.4,crit,0.9
2918,French dioxide,2918,10,[-3 -2 -3 -1 -2 -3 -2 -3 -3 -3],5257.3,41.1,crit,-2.5
